items_edmPreview,items_title,items_dcCreator,items_dataProvider,items_country,items_type,items_edmTimespanLabelLangAware_def,items_id
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-loc-vr-310.jpg&size=LARGE&type=IMAGE,Humérus cheval. Noyaux d'ossification,"Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1904,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_loc_vr_310
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-loc-vr-311.jpg&size=LARGE&type=IMAGE,Radius et cubitus du cheval. Noyaux d'ossification,,"Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1904,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_loc_vr_311
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-loc-vr-308.jpg&size=LARGE&type=IMAGE,Vertèbre lombaire d'un trés jeune poulain,"Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1904,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_loc_vr_308
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-loc-vr-306.jpg&size=LARGE&type=IMAGE,Vertèbres lombaires du cheval. Noyaux d'ossification,"Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1904,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_loc_vr_306
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-loc-vr-307.jpg&size=LARGE&type=IMAGE,Vertèbres sacrées du cheval. Noyaux d'ossification,"Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1904,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_loc_vr_307
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-loc-vr-305.jpg&size=LARGE&type=IMAGE,Vertèbre dorsale d'un très jeune poulain,"Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1904,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_loc_vr_305
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-loc-vr-304.jpg&size=LARGE&type=IMAGE,Vertèbres dorsales du cheval. Noyaux d'ossification,"Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1904,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_loc_vr_304
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-loc-vr-303.jpg&size=LARGE&type=IMAGE,Vertèbres cervicales du cheval Noyaux d'ossification,"Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1904,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_loc_vr_303
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-loc-23-296.jpg&size=LARGE&type=IMAGE,Poulain âgé de 26 mois. Région digitée postérieure gauche du poulain,"Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1904,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_loc_23_296
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-loc-12-377.jpg&size=LARGE&type=IMAGE,Canaux semi-circulaires de l'oreille interne.,"Petitcolin, Eugène (Mouleur)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1914,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_loc_12_377
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-loc-12-376.jpg&size=LARGE&type=IMAGE,Coupe d'un pied postérieur de cheval,"Petitcolin, Eugène (Mouleur)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1912,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_loc_12_376
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-loc-12-364.jpg&size=LARGE&type=IMAGE,Carpe du cheval avec deux os carpaux supplémentaires représentant le bourgeon squelettique des doigts I et V,"Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1908,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_loc_12_364
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-loc-12-363.jpg&size=LARGE&type=IMAGE,Ligaments de la région métacarpo-phalangienne.,"Petitcolin, Eugène (Mouleur)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1908,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_loc_12_363
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-loc-12-359.jpg&size=LARGE&type=IMAGE,Synoviales de l 'articulation fémoro-tibiale du cheval,"Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1905,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_loc_12_359
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-loc-12-326.jpg&size=LARGE&type=IMAGE,Muscles de l'avant-bras et de la main du cheval.,"Petitcolin, Eugène (Mouleur)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1905,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_loc_12_326
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-loc-12-322.jpg&size=LARGE&type=IMAGE,Pied du cheval. Coupe longitudinale,,"Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1904,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_loc_12_322
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-loc-12-285.jpg&size=LARGE&type=IMAGE,Muscles de l'épaule du cheval (face externe).,"Petitcolin, Eugène (Mouleur)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1904,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_loc_12_285
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-loc-12-284.jpg&size=LARGE&type=IMAGE,Ligaments et tendons de la main du cheval.,"Petitcolin, Eugène (Mouleur)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1904,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_loc_12_284
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-loc-12-281.jpg&size=LARGE&type=IMAGE,Synoviale articulaire tibio-astragalienne cheval,"Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1904,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_loc_12_281
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-loc-12-283.jpg&size=LARGE&type=IMAGE,Synoviales tendineuses de la face antérieure du coude,"Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1904,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_loc_12_283
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-loc-12-286.jpg&size=LARGE&type=IMAGE,Muscles de l'épaule du cheval (face interne).,"Petitcolin, Eugène (Mouleur)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1904,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_loc_12_286
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-loc-12-280bis.jpg&size=LARGE&type=IMAGE,Synoviales tendineuses du sommet du calcaneum,"Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1908,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_loc_12_280bis
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-loc-12-280.jpg&size=LARGE&type=IMAGE,Synoviales tendineuses du sommet du calcaneum,"Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1908,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_loc_12_280
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-loc-12-279.jpg&size=LARGE&type=IMAGE,Synoviale articulaire femoro-tibiale,"Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1904,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_loc_12_279
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-loc-12-221.jpg&size=LARGE&type=IMAGE,Coupe longitudinale du pied du cheval. Moulage colorié de Petitcolin,"Petitcolin, Eugène (Mouleur)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1903,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_loc_12_221
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-loc-12-213.jpg&size=LARGE&type=IMAGE,Tendons et ligaments du jarret - face externe,"Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1887,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_loc_12_213
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-loc-12-174.jpg&size=LARGE&type=IMAGE,Tarse du cheval,"Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1901,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_loc_12_174
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-loc-12-163.jpg&size=LARGE&type=IMAGE,"Squelette de cheval arabe, plâtre au 1/5 de grandeur naturelle","Rauillard, P. (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1868,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_loc_12_163
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-loc-12-173.jpg&size=LARGE&type=IMAGE,Carpe du cheval,"Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1901,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_loc_12_173
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-loc-11-375.jpg&size=LARGE&type=IMAGE,Tête d'un cheval âgé de de 32 ans,,"Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1912,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_loc_11_375
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-loc-11-371.jpg&size=LARGE&type=IMAGE,"Tête d'un cheval (Mignon) âgé de 39 ans, 4 mois, 26 jours",,"Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1910,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_loc_11_371
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-loc-09-161-11.jpg&size=LARGE&type=IMAGE,"Coupe verticale du chanfrein, en avant des sinus maxillaires","Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1901,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_loc_09_161_11
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-loc-09-161-09.jpg&size=LARGE&type=IMAGE,Coupe verticale passant par les sinus maxillaires,"Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1901,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_loc_09_161_09
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-loc-09-161-08.jpg&size=LARGE&type=IMAGE,Coupe horizontale passant par l'ethmoïde,"Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1901,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_loc_09_161_08
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-loc-09-161-10.jpg&size=LARGE&type=IMAGE,Crâne montrant le sinus frontal ouvert,"Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1901,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_loc_09_161_10
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-loc-09-161-07.jpg&size=LARGE&type=IMAGE,Coupe verticale passant par l'ethmoïde,"Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1901,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_loc_09_161_07
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-loc-09-161-06.jpg&size=LARGE&type=IMAGE,Coupe horizontale de la Tête du cheval. Les foramens sont légendés.,"Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1901,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_loc_09_161_06
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-loc-09-161-05.jpg&size=LARGE&type=IMAGE,Coupe horizontale de la Tête du cheval. Les foramens sont légendés.,"Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1901,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_loc_09_161_05
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-loc-09-161-04.jpg&size=LARGE&type=IMAGE,Coupe horizontale de la Tête du cheval. Les foramens sont légendés.,"Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1901,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_loc_09_161_04
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-loc-09-161-03.jpg&size=LARGE&type=IMAGE,Face ventrale du crâne du cheval. Les foramens sont légendés.,"Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1901,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_loc_09_161_03
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-loc-09-161-02.jpg&size=LARGE&type=IMAGE,Coupe sagittale de la Tête du cheval,"Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1901,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_loc_09_161_02
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-loc-09-161-01.jpg&size=LARGE&type=IMAGE,Coupe sagittale de la Tête du cheval,"Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1901,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_loc_09_161_01
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-loc-08-231.jpg&size=LARGE&type=IMAGE,"Fémur du cheval, avec les insertions musculaires coloriées, préparé par Petitcolin","Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1886,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_loc_08_231
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-loc-08-232.jpg&size=LARGE&type=IMAGE,"Fémur du boeuf, avec les insertions musculaires coloriées, préparé par Petitcolin","Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1899,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_loc_08_232
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-loc-08-227.jpg&size=LARGE&type=IMAGE,"Scapulum du boeuf, avec les insertions musculaires coloriées, préparé par Petitcolin","Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1899,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_loc_08_227
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-loc-08-226.jpg&size=LARGE&type=IMAGE,"Scapulum du cheval, avec les insertions musculaires coloriées, préparé par Petitcolin","Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1886,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_loc_08_226
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-loc-00-366a.jpg&size=LARGE&type=IMAGE,Chaîne des osselets de l'oreille moyenne du cheval,"Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1909,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_loc_00_366
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-dig-16-163bis.jpg&size=LARGE&type=IMAGE,Rate de Cheval dont les vaisseaux lymphatiques sont injectés au mercure,,"Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1903,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_dig_16_163bis
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-dig-14-207a.jpg&size=LARGE&type=IMAGE,Pancréas de cheval,"Petitcolin, Eugène (Mouleur)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1908,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_dig_14_207
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-dig-14-208.jpg&size=LARGE&type=IMAGE,Estomac de cheval retourné et insufflé,"Petitcolin, Eugène (Mouleur)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1910,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_dig_14_208
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-cir-15-101.jpg&size=LARGE&type=IMAGE,Vaisseaux et nerfs de la région parachidienne du cheval.,"Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1910,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_cir_15_101
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-cir-13-092.jpg&size=LARGE&type=IMAGE,Vaisseaux et nerfs de la face interne du coude du cheval.,"Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1906,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_cir_13_092
